
一、DCC通风设备
546,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4715591-LAY-1F-1_500-A,2365x1165（右） DCC,1,X-HLP3-AR-F3-LAY-01-001
547,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4715553-LAY-2F-1_500-A,2365x1165（右） DCC,1,X-HLP3-AR-F3-LAY-02-001
548,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4703391-LAY-2F-1_500-A,2365x1165（右） DCC,1,X-HLP3-AR-F3-LAY-02-001
549,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4703534-LAY-2F-1_500-A,2365x1165（右） DCC,1,X-HLP3-AR-F3-LAY-02-001
550,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4703534-LAY-4F-1_500-A,2365x1165（右） DCC,1,X-HLP3-AR-F3-LAY-04-001
551,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲3027-4644343-LAY-1F-1_500-A,2365x765 DCC,1,X-HLP3-AR-F3-LAY-01-001
552,,,双扇防火门,双扇平开防火门_带观察窗1 - QM2030-3884746-LAY-2F-1_500-A,2365x765 DCC,1,X-HLP3-AR-F3-LAY-02-001
553,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲2430-4644675-LAY-1F-1_500-A,3500x2300(右),1,X-HLP3-AR-F3-LAY-01-001
554,,,双扇防火门,双扇平开防火门_带观察窗 - GM1530-4718517-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
555,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1530-4643303-LAY-1F-1_500-A,3500x2300(右) DCC-F,1,X-HLP3-AR-F3-LAY-01-001
556,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲2225-4644519-LAY-4F-1_500-A,3500x2300(右) DCC-F*2,1,X-HLP3-AR-F3-LAY-04-001
557,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-4703329-LAY-1F-1_500-A,2850x2300(右) DCC-B,1,X-HLP3-AR-F3-LAY-01-001
558,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲2530-4642914-LAY-1F-1_500-A,DCC-B,1,X-HLP3-AR-F3-LAY-01-001
559,,,单扇防火门,单扇平开防火门_带观察窗 - GM1128-4818688-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
560,,,单扇防火门,单扇平开防火门_带观察窗 - GM1128-4818686-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
561,,,单扇防火门,单扇平开防火门_带观察窗 - GM1123-4718469-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
562,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V4-LAY-4F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
563,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V428-LAY-4F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
564,,,单扇防火门,单扇平开防火门_带观察窗 - QM0821-4703572-LAY-1F-1_500-A,2400x1300(右) DCC,1,X-HLP3-AR-F3-LAY-01-001
565,,,单扇防火门,单扇平开防火门_带观察窗 - QM0821-V85-LAY-1F-1_500-A,2400x1300(右) DCC,1,X-HLP3-AR-F3-LAY-01-001
566,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲0821-4703382-LAY-1F-1_500-A,2400x1300(右) DCC,1,X-HLP3-AR-F3-LAY-01-001
567,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1530-4644811-LAY-1F-1_500-A,1800x1000,1,X-HLP3-AR-F3-LAY-01-001
568,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲0821-4703382-LAY-1F-1_500-A,3600X500,1,X-HLP3-AR-F3-LAY-01-001
569,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲0821-4703376-LAY-1F-1_500-A,DCC,1,X-HLP3-AR-F3-LAY-01-001
570,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-4703350-LAY-2F-1_500-A,2850x2300(右),1,X-HLP3-AR-F3-LAY-02-001
571,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1223-4642656-LAY-2F-1_500-A,2850x2300(左) DCC-D,1,X-HLP3-AR-F3-LAY-02-001
572,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1223-V1-LAY-2F-1_500-A,2850x2300(左) DCC-D,1,X-HLP3-AR-F3-LAY-02-001
573,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721382-LAY-4F-1_500-A,2850x2300(左) DCC-D,1,X-HLP3-AR-F3-LAY-04-001
574,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V3-LAY-2F-1_500-A,2000*2300(左) DCC,1,X-HLP3-AR-F3-LAY-02-001
575,,,单扇防火门,单扇平开防火门_带观察窗 - FM甲1123-V426-LAY-4F-1_500-A,2000*2300(左) DCC,1,X-HLP3-AR-F3-LAY-04-001
576,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1223-4642656-LAY-2F-1_500-A,2850x1800(右) DCC,1,X-HLP3-AR-F3-LAY-02-001
577,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲2530-4644859-LAY-2F-1_500-A,2365x1165 DCC,1,X-HLP3-AR-F3-LAY-02-001
578,,,卷帘门,电梯卷帘门 - FJLM2830_3H_-4966115-LAY-2F-1_500-A,3500x2300(左) DCC-F,1,X-HLP3-AR-F3-LAY-02-001
579,,,单扇防火门,单扇平开防火门_带观察窗 - FM乙1123-V1-LAY-4F-1_500-A,2850x2300(左),1,X-HLP3-AR-F3-LAY-04-001
580,,,双扇防火门,双扇平开防火门_带观察窗 - FM甲1223-4644529-LAY-4F-1_500-A,2365x1165（右）,1,X-HLP3-AR-F3-LAY-04-001
581,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-V454-LAY-4F-1_500-A,2850x1800(左) DCC-E*2,1,X-HLP3-AR-F3-LAY-04-001
582,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-V455-LAY-4F-1_500-A,2850x2300(左) DCC,1,X-HLP3-AR-F3-LAY-04-001
583,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,MD 1200x2200 DCC-F*2,1,X-HLP3-AR-F3-LAY-04-001
584,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,2400x1300(右) DCC,1,X-HLP3-AR-F3-LAY-04-001
585,,,门,单开门 1000X2000,1000x2000 MD 1200x2200 DCC-F*2,1,X-HLP3-CR-B3-LAY-KPART-04-002
586,,,门,单开门 1000X2000,1000x2000 2365*965,1,X-HLP3-CR-B3-LAY-KPART-04-002
587,,,检修门,MD2-1022,1000x2200 2000x2300(右) DCC-B*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
588,,,检修门,MD2-1022,1000x2200 2850x2300(左) DCC-D,1,X-HLP3-CR-F3-LAY-KEQP-02-002
589,,,检修门,MD2-1022,1000x2200 2850x2300(左) DCC-D*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
590,,,检修门,MD2-1022,1000x2200 2850x2300(右) DCC-E*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
591,,,检修门,MD2-1022,1000x2200 2400x1300(右) DCC,1,X-HLP3-CR-F3-LAY-KEQP-02-002
592,,,检修门,MD2-1022,1000x2200 2000x1800(左) DCC-A*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
593,,,检修门,MD2-1022,1000x2200 2850x2300(左) DCC,1,X-HLP3-CR-F3-LAY-KEQP-02-002
594,,,检修门,MD2-1022,1000x2200 2850x2600(左) DCC-E,1,X-HLP3-CR-F3-LAY-KEQP-02-002
595,,,检修门,X-HLP3-CR-F3-LAY-KEQP-02-002_20260401 DCC更新_SPM$0$MD1-1222,1200x2200 3500x2300(左) DCC-F,1,X-HLP3-CR-F3-LAY-KEQP-02-002
596,,,检修门,X-HLP3-CR-F3-LAY-KEQP-02-002_20260401 DCC更新_SPM$0$MD1-1222,1200x2200 3500x2300(左) DCC-F*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
597,,,门,单开门 1000X2000,1000x2000 2365*1165(左) DCC,1,X-HLP3-CR-F3-LAY-KPART-01-002
598,,,门,单开门 1000X2000,1000x2000 2850x2300(左) DCC,1,X-HLP3-CR-F3-LAY-KPART-03-002
599,,,门,单开门 1000X2000,1000x2000 2850x2600(右) DCC-E*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
600,,,门,单开门 1000X2000,1000x2000 2850x2600(右),1,X-HLP3-CR-F3-LAY-KPART-03-002
601,,,门,单开门 1000X2000,1000x2000 2850x1800(右) DCC-C,1,X-HLP3-CR-F3-LAY-KPART-03-002
602,,,门,单开门 1000X2000,1000x2000 2850x1800(右) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
603,,,门,单开门 1000X2000,1000x2000 3500x2300(右) DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
604,,,门,单开门 1000X2000,1000x2000 3500x2300(右) DCC-F,1,X-HLP3-CR-F3-LAY-KPART-03-002
605,,,门,单开门 1000X2000,1000x2000 2850x1800(左) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
606,,,门,单开门 1000X2000,1000x2000 2850x2300(右) DCC-D,1,X-HLP3-CR-F3-LAY-KPART-03-002
607,,,门,单开门 1000X2000,1000x2000 3500x2300(左) DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
608,,,门,单开门 1000X2000,1000x2000 3500x2300(左) DCC-F,1,X-HLP3-CR-F3-LAY-KPART-03-002
609,,,门,ZDM1221,1200x2100,1,X-HLP3-CR-F3-LAY-KPART-04-001

四、结构构件
序号,轴位,区域,类别,名称,规格,数量,来源图纸
610,,,型钢,A$C2DBF4B5B,DCC 2850x1800(左),83,X-HLP3-CR-F3-LAY-KEQP-02-002
611,,,型钢,A$C2DBF4B5B,DCC 3500x2300(左),49,X-HLP3-CR-F3-LAY-KEQP-02-002
612,,,型钢,A$C2DBF4B5B,DCC 2850x2600(左),46,X-HLP3-CR-F3-LAY-KEQP-02-002
613,,,柱,柱位牌,3500x2300(左) DCC-F,38,X-HLP3-CR-F3-LAY-KPART-04-001
614,,,柱,柱位牌,,36,X-HLP3-CR-F3-LAY-KPART-04-001
615,,,型钢,A$C2DBF4B5B,DCC 2850x2300(左),36,X-HLP3-CR-F3-LAY-KEQP-02-002
616,,,柱,柱位牌,2850x2300(左) DCC,16,X-HLP3-CR-F3-LAY-KPART-04-001
617,,,柱,柱位牌,2400x1300(右) DCC,12,X-HLP3-CR-F3-LAY-KPART-04-001
618,,,柱,柱位牌,2850x1800(右) DCC-C*2,12,X-HLP3-CR-F3-LAY-KPART-04-001
619,,,柱,柱位牌,2850x2300(右) DCC,12,X-HLP3-CR-F3-LAY-KPART-04-001
620,,,柱,柱位牌,MD 1200x2200,11,X-HLP3-CR-F3-LAY-KPART-04-001
621,,,柱,柱位牌,2850x2600(右) DCC-E*2,11,X-HLP3-CR-F3-LAY-KPART-04-001
622,,,柱,柱位牌,3500x2300(右) DCC-F,10,X-HLP3-CR-F3-LAY-KPART-04-001
623,,,柱,柱底找平,DCC 2850x1800(左),8,X-HLP3-CR-F3-LAY-KEQP-02-002
624,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 3500x2300(左) DCC-F,6,X-HLP3-AR-B3-LAY-04-001
625,,,柱,柱位牌,2000*2300(右) DCC-B,6,X-HLP3-CR-F3-LAY-KPART-04-001
626,,,柱,柱底找平,DCC 2850x2600(左),5,X-HLP3-CR-F3-LAY-KEQP-02-002
627,,,型钢,A$C2DBF4B5B,,5,X-HLP3-CR-F3-LAY-KEQP-02-002
628,,,钢柱,钢_柱_方管 - RHS600X600X22-349043-4F,600x600 3500x2300(左) DCC-F,4,X-HLP3-AR-B3-LAY-04-001
629,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V6-4F,1800x1800 3500x2300(左) DCC-F,4,X-HLP3-AR-B3-LAY-04-001
630,,,型钢,A$C2DBF4B5B,DCC 2850x2300(右),4,X-HLP3-CR-F3-LAY-KEQP-02-002
631,,,柱,柱位牌,2000*2300(左) DCC-B,4,X-HLP3-CR-F3-LAY-KPART-04-001
632,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 1800x1000,3,X-HLP3-AR-B3-LAY-04-001
633,,,柱,柱位牌,2850x2600(右) DCC-E,3,X-HLP3-CR-F3-LAY-KPART-04-001
634,,,柱,柱位牌,2000*2300(左) DCC,3,X-HLP3-CR-F3-LAY-KPART-04-001
635,,,柱,柱位牌,2365*1165(左) DCC,3,X-HLP3-CR-F3-LAY-KPART-04-001
636,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 3600X500,2,X-HLP3-AR-B3-LAY-04-001
637,,,柱,防撞柱 - 防撞柱-4749834-LAY-1F-1_500-A,,2,"X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-02-001, X-HLP3-AR-F3-LAY-04-001"
638,,,柱,防撞柱 - 防撞柱-V119-LAY-1F-1_500-A,,2,"X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-02-001, X-HLP3-AR-F3-LAY-04-001"
639,,,柱,防撞柱 - 防撞柱-4750317-LAY-1F-1_500-A,,2,"X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-02-001, X-HLP3-AR-F3-LAY-04-001"
640,,,柱,防撞柱 - 防撞柱-V120-LAY-1F-1_500-A,,2,"X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-01-001, X-HLP3-AR-F3-LAY-02-001, X-HLP3-AR-F3-LAY-04-001"
641,,,柱,防撞柱 - 防撞柱-V119-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,2,X-HLP3-AR-F3-LAY-01-001
642,,,柱,防撞柱 - 防撞柱-V120-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,2,X-HLP3-AR-F3-LAY-01-001
643,,,柱,柱位牌,2850x1800(左) DCC-C*2,2,X-HLP3-CR-F3-LAY-KPART-04-001
644,,,柱,柱底找平,DCC 3500x2300(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
645,,,柱,H-方柱-200x8-X3,DCC 3500x2300(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
646,,,柱,柱底找平,DCC 2850x2300(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
647,,,柱,H-方柱-200x8-X8,DCC 2850x1800(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
648,,,柱,H-方柱-200x8-X11,DCC 2850x1800(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
649,,,柱,H-方柱-200x8-X13,DCC 2850x2600(左),2,X-HLP3-CR-F3-LAY-KEQP-02-002
650,,,柱,柱位牌,MD 1200x2200 DCC-F,2,X-HLP3-CR-F3-LAY-KPART-04-001
651,,,柱,柱位牌,2000x2300(右) DCC-B,2,X-HLP3-CR-F3-LAY-KPART-04-001
652,,,柱,柱位牌,2365x765 DCC,2,X-HLP3-CR-F3-LAY-KPART-04-001
653,,,柱,柱位牌,2850x2300(右) DCC-D,2,X-HLP3-CR-F3-LAY-KPART-04-001
654,,,钢梁,钢_梁_工形 - M_连接-刚性-填充-39271-4F,2365*965 DCC,1,X-HLP3-AR-B3-LAY-04-001
655,,,钢梁,钢_梁_工形 - M_连接-刚性-填充-V1-4F,2365*965 DCC,1,X-HLP3-AR-B3-LAY-04-001
656,,,钢柱,钢_柱_方管 - RHS900X900X32-V2-4F,900x900 3500x2300(左) DCC-F*2,1,X-HLP3-AR-B3-LAY-04-001
657,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 2365*965 DCC,1,X-HLP3-AR-B3-LAY-04-001
658,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 2365*765 DCC,1,X-HLP3-AR-B3-LAY-04-001
659,,,钢柱,钢_柱_方管 - RHS900X900X32-V3-4F,900x900 2365*965,1,X-HLP3-AR-B3-LAY-04-001
660,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 2365*965,1,X-HLP3-AR-B3-LAY-04-001
661,,,钢梁,钢_梁_工形 - BW250_9_250_14_250_14-343339-4F,3500x2300(左) DCC-F,1,X-HLP3-AR-B3-LAY-04-001
662,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-344166-4F,1800x1800 2365*965 DCC,1,X-HLP3-AR-B3-LAY-04-001
663,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V5-4F,1800x1800 2365*765 DCC,1,X-HLP3-AR-B3-LAY-04-001
664,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V4-4F,1800x1800 1800x1000,1,X-HLP3-AR-B3-LAY-04-001
665,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-351773-4F,1800x1800 3500x2300(左) DCC-F,1,X-HLP3-AR-B3-LAY-04-001
666,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V6-4F,1800x1800 3500x2300(左) DCC-F*2,1,X-HLP3-AR-B3-LAY-04-001
667,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V7-4F,1800x1800 3500x2300(左) DCC-F,1,X-HLP3-AR-B3-LAY-04-001
668,,,梁,剖面梁 - _1_50-572056-3F,2365*965 DCC,1,X-HLP3-AR-PB6A-LAY-03-001
669,,,梁,剖面梁 - _1_50-572056-3F,3600X500,1,X-HLP3-AR-PB6A-LAY-03-001
670,,,梁,剖面梁 - _1_50-572056-3F,3500x2300(左) DCC-F,1,X-HLP3-AR-PB6A-LAY-03-001
671,,,梁,剖面梁 - _1_50-572056-3F,2365*765 DCC,1,X-HLP3-AR-PB6A-LAY-03-001
672,,,柱,柱底找平,DCC 2850x2300(右),1,X-HLP3-CR-F3-LAY-KEQP-02-002
673,,,柱,H-方柱-200x8-X4,DCC 3500x2300(左),1,X-HLP3-CR-F3-LAY-KEQP-02-002
674,,,柱,H-方柱-200x8-X5,DCC 3500x2300(左),1,X-HLP3-CR-F3-LAY-KEQP-02-002
675,,,柱,H-方柱-200x8-X6,DCC 3500x2300(左),1,X-HLP3-CR-F3-LAY-KEQP-02-002
676,,,柱,H-方柱-200x8-X3,DCC 2850x2300(左),1,X-HLP3-CR-F3-LAY-KEQP-02-002
677,,,柱,柱位牌,2850x1800(左),1,X-HLP3-CR-F3-LAY-KPART-04-001
678,,,柱,H-方柱-200x8-X3,DCC 2850x2600(左),1,X-HLP3-CR-F3-LAY-KEQP-02-002
679,,,型钢,Angle iron,,1,X-HLP3-CR-F3-LAY-KEQP-02-002
680,,,型钢,C200X75,20000x7500,1,X-HLP3-CR-F3-LAY-KEQP-02-002
681,,,柱,柱位牌,3500x2300(左) DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
682,,,柱,柱位牌,MD 1200x2200 DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
683,,,柱,柱位牌,2000x2600(右) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
684,,,柱,柱位牌,2000x1800(左) DCC,1,X-HLP3-CR-F3-LAY-KPART-04-001
685,,,柱,柱位牌,2000x2600(右) DCC-J*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
686,,,柱,柱位牌,2850x2300(右) DCC-D*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
687,,,柱,柱位牌,100X100,1,X-HLP3-CR-F3-LAY-KPART-04-001
688,,,柱,柱位牌,3500x2300(右) DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
689,,,柱,柱位牌,3500x2300(右),1,X-HLP3-CR-F3-LAY-KPART-04-001
690,,,柱,柱位牌,2850x2600(右),1,X-HLP3-CR-F3-LAY-KPART-04-001
691,,,柱,柱位牌,2365x1165（左） DCC,1,X-HLP3-CR-F3-LAY-KPART-04-001
692,,,柱,柱位牌,DCC-B,1,X-HLP3-CR-F3-LAY-KPART-04-001
693,,,柱,柱位牌,2365x1165（右） DCC,1,X-HLP3-CR-F3-LAY-KPART-04-001
694,,,柱,柱位牌,2850x2300(左) DCC-D,1,X-HLP3-CR-F3-LAY-KPART-04-001

五、紧固件/螺栓
序号,轴位,区域,类别,名称,规格,数量,来源图纸
695,,,紧固件/螺栓,DCC-Rack-200x200,200x200,109,X-HLP3-CR-F3-LAY-KEQP-02-002
696,,,紧固件/螺栓,H10_40,DCC 2850x1800(左),107,X-HLP3-CR-F3-LAY-KEQP-02-002
697,,,紧固件/螺栓,X-HL-SM-F1-SEC-00-01$0$A$C4EA80240,200x4000,86,X-HLP3-CR-F3-LAY-KEQP-02-002
698,,,紧固件/螺栓,X-HL-SM-F1-SEC-00-01$0$A$C147C6879,6800x7900,83,X-HLP3-CR-F3-LAY-KEQP-02-002
699,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x1800(左),83,X-HLP3-CR-F3-LAY-KEQP-02-002
700,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x1800(左),83,X-HLP3-CR-F3-LAY-KEQP-02-002
701,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 3500x2300(左),50,X-HLP3-CR-F3-LAY-KEQP-02-002
702,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 3500x2300(左),49,X-HLP3-CR-F3-LAY-KEQP-02-002
703,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x2600(左),46,X-HLP3-CR-F3-LAY-KEQP-02-002
704,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x2600(左),46,X-HLP3-CR-F3-LAY-KEQP-02-002
705,,,紧固件/螺栓,H10_40,DCC 2850x2600(左),46,X-HLP3-CR-F3-LAY-KEQP-02-002
706,,,紧固件/螺栓,H10_40,DCC 2850x2300(左),45,X-HLP3-CR-F3-LAY-KEQP-02-002
707,,,紧固件/螺栓,DCC-Rack-200x200,200x200 3500x2300(左) DCC-F,37,X-HLP3-CR-F3-LAY-KEQP-02-002
708,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x2300(左),36,X-HLP3-CR-F3-LAY-KEQP-02-002
709,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x2300(左),35,X-HLP3-CR-F3-LAY-KEQP-02-002
710,,,紧固件/螺栓,M12,,20,X-HLP3-CR-F3-LAY-KEQP-02-002
711,,,紧固件/螺栓,H10_40,DCC 3500x2300(左),20,X-HLP3-CR-F3-LAY-KEQP-02-002
712,,,紧固件/螺栓,DCC-Rack-200x200,200x200 3500x2300(右) DCC-F,20,X-HLP3-CR-F3-LAY-KEQP-02-002
713,,,紧固件/螺栓,M12,DCC 2850x1800(左),16,X-HLP3-CR-F3-LAY-KEQP-02-002
714,,,紧固件/螺栓,DCC-Rack-200x200,200x200 3500x2300(右) DCC-F*2,15,X-HLP3-CR-F3-LAY-KEQP-02-002
715,,,紧固件/螺栓,M12,DCC 2850x2600(左),10,X-HLP3-CR-F3-LAY-KEQP-02-002
716,,,紧固件/螺栓,H10_40,DCC 2850x2300(右),9,X-HLP3-CR-F3-LAY-KEQP-02-002
717,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x1800(右) DCC-C*2,8,X-HLP3-CR-F3-LAY-KEQP-02-002
718,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2300(右) DCC-D,7,X-HLP3-CR-F3-LAY-KEQP-02-002
719,,,紧固件/螺栓,化学锚栓连接板,,6,X-HLP3-CR-F3-LAY-KEQP-02-002
720,,,紧固件/螺栓,A$C147C6879,6800x7900,6,X-HLP3-CR-F3-LAY-KEQP-02-002
721,,,紧固件/螺栓,DCC-Rack-200x200,200x200 3500x2300(左) DCC-F*2,5,X-HLP3-CR-F3-LAY-KEQP-02-002
722,,,紧固件/螺栓,M12,DCC 3500x2300(左),4,X-HLP3-CR-F3-LAY-KEQP-02-002
723,,,紧固件/螺栓,M12,DCC 2850x2300(左),4,X-HLP3-CR-F3-LAY-KEQP-02-002
724,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2600(右) DCC-E,4,X-HLP3-CR-F3-LAY-KEQP-02-002
725,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2300(右) DCC-D*2,4,X-HLP3-CR-F3-LAY-KEQP-02-002
726,,,紧固件/螺栓,DCC-Rack-200x200,200x200 DCC-F*2,4,X-HLP3-CR-F3-LAY-KEQP-02-002
727,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x2300(右),4,X-HLP3-CR-F3-LAY-KEQP-02-002
728,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x2300(右),4,X-HLP3-CR-F3-LAY-KEQP-02-002
729,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2600(右) DCC-E*2,3,X-HLP3-CR-F3-LAY-KEQP-02-002
730,,,紧固件/螺栓,A$C4EA80240,200x4000,2,X-HLP3-CR-F3-LAY-KEQP-02-002
731,,,紧固件/螺栓,M12,DCC 2850x2300(右),2,X-HLP3-CR-F3-LAY-KEQP-02-002
732,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x1800(右) DCC-C,2,X-HLP3-CR-F3-LAY-KEQP-02-002
733,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2300(左) DCC,2,X-HLP3-CR-F3-LAY-KEQP-02-002
734,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2600(右) DCC-C,1,X-HLP3-CR-F3-LAY-KEQP-02-002
735,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2000x1800(右) DCC-D*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
736,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x1800(右),1,X-HLP3-CR-F3-LAY-KEQP-02-002
737,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2000*2300(左) DCC-B,1,X-HLP3-CR-F3-LAY-KEQP-02-002
738,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2365*765 DCC,1,X-HLP3-CR-F3-LAY-KEQP-02-002

六、各图纸汇总
图纸,DCC设备,DCC支架,隔断/门,门,结构,紧固件,类型
X-HLP3-AR-B3-LAY-04-001,0,0,0,11,33,0,建筑
X-HLP3-AR-F3-LAY-01-001,0,0,0,437,12,0,建筑
X-HLP3-AR-F3-LAY-02-001,0,0,0,124,4,0,建筑
X-HLP3-AR-F3-LAY-03-001,0,0,0,0,0,0,建筑
X-HLP3-AR-F3-LAY-04-001,0,0,0,71,4,0,建筑
X-HLP3-AR-PB6-LAY-03-001,0,0,0,0,0,0,建筑
X-HLP3-AR-PB6A-LAY-03-001,0,0,0,0,4,0,建筑
X-HLP3-CR-B3-LAY-KEQP-04-001,18,0,0,0,0,0,厨房设备
X-HLP3-CR-B3-LAY-KPART-04-002,0,0,0,2,0,0,厨房隔断
X-HLP3-CR-F3-LAY-KEQP-01-002,61,0,0,0,0,0,厨房设备
X-HLP3-CR-F3-LAY-KEQP-02-002,261,552,14,48,256,1127,厨房设备
X-HLP3-CR-F3-LAY-KEQP-03-002,52,0,0,0,0,0,厨房设备
X-HLP3-CR-F3-LAY-KPART-01-002,0,0,0,5,0,0,厨房隔断
X-HLP3-CR-F3-LAY-KPART-03-002,0,0,0,21,0,0,厨房隔断
X-HLP3-CR-F3-LAY-KPART-04-001,0,0,0,4,202,0,厨房隔断
X-HLP3-CR-PB6-LAY-KEQP-03-001,10,0,0,0,0,0,厨房设备
